ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
USW00004895,20161103,TMIN,0,,,W,
USW00004895,20161104,TMIN,-16,,,W,
USW00004895,20161105,TMIN,-10,,,W,
USW00004895,20161106,TMIN,-5,,,W,
USW00004895,20161107,TMIN,-5,,,W,
USW00004895,20161108,TMIN,-10,,,W,
USW00004895,20161109,TMIN,-49,,,W,
USW00004895,20161110,TMIN,44,,,W,
USW00004895,20161111,TMIN,-55,,,W,
USW00004895,20161112,TMIN,-66,,,W,
USW00004895,20161113,TMIN,-5,,,W,
USW00004895,20161101,PRCP,0,,,W,
USW00004895,20161102,PRCP,0,,,W,
USW00004895,20161103,PRCP,0,,,W,
USW00004895,20161104,PRCP,0,,,W,
USW00004895,20161105,PRCP,0,,,W,
USW00004895,20161106,PRCP,0,,,W,
USW00004895,20161107,PRCP,0,,,W,
USW00004895,20161108,PRCP,10,,,W,
USW00004895,20161109,PRCP,0,,,W,
USW00004895,20161110,PRCP,0,,,W,
USW00004895,20161111,PRCP,0,,,W,
USW00004895,20161112,PRCP,0,,,W,
USW00004895,20161113,PRCP,0,,,W,
USW00004895,20161101,SNOW,0,,,W,
USW00004895,20161102,SNOW,0,,,W,
USW00004895,20161103,SNOW,0,,,W,
USW00004895,20161104,SNOW,0,,,W,
USW00004895,20161105,SNOW,0,,,W,
USW00004895,20161106,SNOW,0,,,W,
USW00004895,20161107,SNOW,0,,,W,
USW00004895,20161109,SNOW,0,,,W,
USW00004895,20161110,SNOW,0,,,W,
USW00004895,20161111,SNOW,0,,,W,
USW00004895,20161112,SNOW,0,,,W,
USW00004895,20161113,SNOW,0,,,W,
USW00004895,20161101,SNWD,0,,,W,
USW00004895,20161102,SNWD,0,,,W,
USW00004895,20161103,SNWD,0,,,W,
USW00004895,20161104,SNWD,0,,,W,
USW00004895,20161105,SNWD,0,,,W,
USW00004895,20161106,SNWD,0,,,W,
USW00004895,20161107,SNWD,0,,,W,
USW00004895,20161108,SNWD,0,,,W,
USW00004895,20161109,SNWD,0,,,W,
USW00004895,20161110,SNWD,0,,,W,
USW00004895,20161111,SNWD,0,,,W,
USW00004895,20161112,SNWD,0,,,W,
USW00004895,20161113,SNWD,0,,,W,
USW00004895,20161101,AWND,7,,,W,
USW00004895,20161102,AWND,9,,,W,
USW00004895,20161103,AWND,9,,,W,
USW00004895,20161104,AWND,20,,,W,
USW00004895,20161105,AWND,3,,,W,
USW00004895,20161106,AWND,5,,,W,
USW00004895,20161107,AWND,23,,,W,
USW00004895,20161108,AWND,34,,,W,
USW00004895,20161109,AWND,20,,,W,
USW00004895,20161110,AWND,42,,,W,
USW00004895,20161111,AWND,23,,,W,
USW00004895,20161112,AWND,33,,,W,
USW00004895,20161113,AWND,48,,,W,
USW00004895,20161101,WDF2,260,,,W,
USW00004895,20161102,WDF2,30,,,W,
USW00004895,20161103,WDF2,360,,,W,
USW00004895,20161104,WDF2,220,,,W,
USW00004895,20161105,WDF2,200,,,W,
USW00004895,20161106,WDF2,200,,,W,
USW00004895,20161107,WDF2,220,,,W,
USW00004895,20161108,WDF2,320,,,W,
USW00004895,20161109,WDF2,260,,,W,
USW00004895,20161110,WDF2,240,,,W,
USW00004895,20161111,WDF2,20,,,W,
USW00004895,20161112,WDF2,240,,,W,
USW00004895,20161113,WDF2,230,,,W,
USW00004895,20161101,WDF5,280,,,W,
USW00004895,20161108,WDF5,340,,,W,
USW00004895,20161109,WDF5,250,,,W,
USW00004895,20161110,WDF5,260,,,W,
USW00004895,20161111,WDF5,10,,,W,
USW00004895,20161112,WDF5,250,,,W,
USW00004895,20161113,WDF5,230,,,W,
USW00004895,20161101,WSF2,36,,,W,
USW00004895,20161102,WSF2,36,,,W,
USW00004895,20161103,WSF2,31,,,W,
USW00004895,20161104,WSF2,45,,,W,
USW00004895,20161105,WSF2,27,,,W,
USW00004895,20161106,WSF2,40,,,W,
USW00004895,20161107,WSF2,76,,,W,
USW00004895,20161108,WSF2,72,,,W,
USW00004895,20161109,WSF2,58,,,W,
USW00004895,20161110,WSF2,63,,,W,
USW00004895,20161111,WSF2,58,,,W,
USW00004895,20161112,WSF2,76,,,W,
USW00004895,20161113,WSF2,67,,,W,
USW00004895,20161101,WSF5,94,,,W,
USW00004895,20161108,WSF5,98,,,W,
USW00004895,20161109,WSF5,89,,,W,
USW00004895,20161110,WSF5,107,,,W,
USW00004895,20161111,WSF5,72,,,W,
USW00004895,20161112,WSF5,98,,,W,
USW00004895,20161113,WSF5,103,,,W,
USW00004895,20161101,WT01,1,,,W,
USW00004895,20161103,WT01,1,,,W,
USW00004895,20161104,WT01,1,,,W,
USW00004895,20161105,WT01,1,,,W,
USW00004895,20161106,WT01,1,,,W,
USW00004895,20161107,WT01,1,,,W,
USW00004895,20161104,WT02,1,,,W,
USW00004895,20161105,WT02,1,,,W,
USW00004895,20161201,TMAX,22,,,W,
USW00004895,20161202,TMAX,-5,,,W,
USW00004895,20161203,TMAX,-16,,,W,
USW00004895,20161204,TMAX,-5,,,W,
USW00004895,20161205,TMAX,0,,,W,
USW00004895,20161206,TMAX,0,,,W,
USW00004895,20161207,TMAX,-55,,,W,
USW00004895,20161208,TMAX,-43,,,W,
USW00004895,20161209,TMAX,-71,,,W,
USW00004895,20161210,TMAX,-99,,,W,
USW00004895,20161211,TMAX,-66,,,W,
USW00004895,20161201,TMIN,-5,,,W,
USW00004895,20161202,TMIN,-21,,,W,
USW00004895,20161203,TMIN,-32,,,W,
USW00004895,20161204,TMIN,-32,,,W,
USW00004895,20161205,TMIN,-10,,,W,
USW00004895,20161206,TMIN,-60,,,W,
USW00004895,20161207,TMIN,-88,,,W,
USW00004895,20161208,TMIN,-99,,,W,
USW00004895,20161209,TMIN,-110,,,W,
USW00004895,20161210,TMIN,-121,,,W,
USW00004895,20161211,TMIN,-105,,,W,
USW00004895,20161201,PRCP,0,,,W,
USW00004895,20161202,PRCP,0,,,W,
USW00004895,20161203,PRCP,0,,,W,
USW00004895,20161204,PRCP,28,,,W,
USW00004895,20161205,PRCP,0,,,W,
USW00004895,20161206,PRCP,5,,,W,
USW00004895,20161207,PRCP,0,,,W,
USW00004895,20161208,PRCP,0,,,W,
USW00004895,20161209,PRCP,0,,,W,
USW00004895,20161210,PRCP,0,,,W,
USW00004895,20161211,PRCP,0,,,W,
USW00004895,20161201,SNOW,0,,,W,
USW00004895,20161202,SNOW,0,,,W,
USW00004895,20161203,SNOW,0,,,W,
USW00004895,20161205,SNOW,0,,,W,
USW00004895,20161207,SNOW,0,,,W,
USW00004895,20161208,SNOW,0,,,W,
USW00004895,20161209,SNOW,0,,,W,
USW00004895,20161210,SNOW,0,,,W,
USW00004895,20161211,SNOW,0,,,W,
USW00004895,20161201,SNWD,0,,,W,
USW00004895,20161202,SNWD,0,,,W,
USW00004895,20161203,SNWD,0,,,W,
USW00004895,20161204,SNWD,0,,,W,
USW00004895,20161205,SNWD,0,,,W,
USW00004895,20161206,SNWD,0,,,W,
USW00004895,20161207,SNWD,0,,,W,
USW00004895,20161208,SNWD,0,,,W,
USW00004895,20161209,SNWD,0,,,W,
USW00004895,20161210,SNWD,0,,,W,
USW00004895,20161211,SNWD,0,,,W,
USW00004895,20161201,AWND,26,,,W,
USW00004895,20161202,AWND,24,,,W,
USW00004895,20161203,AWND,12,,,W,
USW00004895,20161204,AWND,27,,,W,
USW00004895,20161205,AWND,31,,,W,
USW00004895,20161206,AWND,50,,,W,
USW00004895,20161207,AWND,67,,,W,
USW00004895,20161208,AWND,42,,,W,
USW00004895,20161209,AWND,25,,,W,
USW00004895,20161210,AWND,21,,,W,
USW00004895,20161211,AWND,26,,,W,
USW00004895,20161201,WDF2,290,,,W,
USW00004895,20161202,WDF2,330,,,W,
USW00004895,20161203,WDF2,300,,,W,
USW00004895,20161204,WDF2,220,,,W,
USW00004895,20161205,WDF2,250,,,W,
USW00004895,20161206,WDF2,250,,,W,
USW00004895,20161207,WDF2,240,,,W,
USW00004895,20161208,WDF2,270,,,W,
USW00004895,20161209,WDF2,310,,,W,
USW00004895,20161210,WDF2,270,,,W,
USW00004895,20161211,WDF2,80,,,W,
USW00004895,20161201,WDF5,290,,,W,
USW00004895,20161206,WDF5,250,,,W,
USW00004895,20161207,WDF5,240,,,W,
USW00004895,20161208,WDF5,270,,,W,
USW00004895,20161209,WDF5,310,,,W,
USW00004895,20161210,WDF5,280,,,W,
USW00004895,20161211,WDF5,80,,,W,
USW00004895,20161201,WSF2,45,,,W,
USW00004895,20161202,WSF2,36,,,W,
USW00004895,20161203,WSF2,31,,,W,
USW00004895,20161204,WSF2,36,,,W,
USW00004895,20161205,WSF2,54,,,W,
USW00004895,20161206,WSF2,81,,,W,
USW00004895,20161207,WSF2,94,,,W,
USW00004895,20161208,WSF2,72,,,W,
USW00004895,20161209,WSF2,45,,,W,
USW00004895,20161210,WSF2,40,,,W,
USW00004895,20161211,WSF2,58,,,W,
USW00004895,20161201,WSF5,72,,,W,
USW00004895,20161206,WSF5,112,,,W,
USW00004895,20161207,WSF5,125,,,W,
USW00004895,20161208,WSF5,103,,,W,
USW00004895,20161209,WSF5,40,,,W,
USW00004895,20161210,WSF5,72,,,W,
USW00004895,20161211,WSF5,72,,,W,
USW00004895,20161204,WT01,1,,,W,
USW00004895,20161205,WT01,1,,,W,
USW00004895,20161206,WT01,1,,,W,
USW00004895,20170101,TMAX,-21,,,W,
USW00004895,20170102,TMAX,-5,,,W,
USW00004895,20170103,TMAX,-5,,,W,
USW00004895,20170104,TMAX,-160,,,W,
USW00004895,20170105,TMAX,-199,,,W,
USW00004895,20170106,TMAX,-188,,,W,
USW00004895,20170107,TMAX,-155,,,W,
USW00004895,20170108,TMAX,-116,,,W,
USW00004895,20170109,TMAX,-49,,,W,
USW00004895,20170110,TMAX,0,,,W,
USW00004895,20170111,TMAX,-116,,,W,
USW00004895,20170112,TMAX,-93,,,W,
USW00004895,20170113,TMAX,-138,,,W,
USW00004895,20170114,TMAX,-66,,,W,
USW00004895,20170115,TMAX,-38,,,W,
USW00004895,20170116,TMAX,-5,,,W,
USW00004895,20170117,TMAX,6,,,W,
USW00004895,20170118,TMAX,39,,,W,
USW00004895,20170119,TMAX,0,,,W,
USW00004895,20170120,TMAX,6,,,W,
USW00004895,20170121,TMAX,22,,,W,
USW00004895,20170122,TMAX,22,,,W,
USW00004895,20170123,TMAX,22,,,W,
USW00004895,20170124,TMAX,11,,,W,
USW00004895,20170125,TMAX,0,,,W,
USW00004895,20170126,TMAX,-10,,,W,
USW00004895,20170127,TMAX,-32,,,W,
USW00004895,20170128,TMAX,-32,,,W,
USW00004895,20170129,TMAX,-55,,,W,
USW00004895,20170130,TMAX,-77,,,W,
USW00004895,20170131,TMAX,-5,,,W,
USW00004895,20170101,TMIN,-105,,,W,
USW00004895,20170102,TMIN,-43,,,W,
USW00004895,20170103,TMIN,-160,,,W,
USW00004895,20170104,TMIN,-227,,,W,
USW00004895,20170105,TMIN,-243,,,W,
USW00004895,20170106,TMIN,-266,,,W,
USW00004895,20170107,TMIN,-293,,,W,
USW00004895,20170108,TMIN,-266,,,W,
USW00004895,20170109,TMIN,-127,,,W,
USW00004895,20170110,TMIN,-138,,,W,
USW00004895,20170111,TMIN,-149,,,W,
USW00004895,20170112,TMIN,-177,,,W,
USW00004895,20170113,TMIN,-221,,,W,
USW00004895,20170114,TMIN,-193,,,W,
USW00004895,20170115,TMIN,-243,,,W,
USW00004895,20170116,TMIN,-182,,,W,
USW00004895,20170117,TMIN,-10,,,W,
USW00004895,20170118,TMIN,-43,,,W,
USW00004895,20170119,TMIN,-38,,,W,
USW00004895,20170120,TMIN,-10,,,W,
USW00004895,20170121,TMIN,0,,,W,
USW00004895,20170122,TMIN,6,,,W,
USW00004895,20170123,TMIN,0,,,W,
USW00004895,20170124,TMIN,0,,,W,
USW00004895,20170125,TMIN,-38,,,W,
USW00004895,20170126,TMIN,-38,,,W,
USW00004895,20170127,TMIN,-71,,,W,
USW00004895,20170128,TMIN,-77,,,W,
USW00004895,20170129,TMIN,-121,,,W,
USW00004895,20170130,TMIN,-193,,,W,
USW00004895,20170131,TMIN,-82,,,W,
USW00004895,20170101,PRCP,0,,,W,
USW00004895,20170102,PRCP,41,,,W,
USW00004895,20170103,PRCP,0,,,W,
USW00004895,20170104,PRCP,0,,,W,
USW00004895,20170105,PRCP,0,,,W,
USW00004895,20170106,PRCP,0,,,W,
USW00004895,20170107,PRCP,0,,,W,
USW00004895,20170108,PRCP,0,,,W,
USW00004895,20170109,PRCP,10,,,W,
USW00004895,20170110,PRCP,135,,,W,
USW00004895,20170111,PRCP,0,,,W,
USW00004895,20170112,PRCP,0,,,W,
USW00004895,20170113,PRCP,0,,,W,
USW00004895,20170114,PRCP,0,,,W,
USW00004895,20170115,PRCP,0,,,W,
USW00004895,20170116,PRCP,61,,,W,
USW00004895,20170117,PRCP,0,,,W,
USW00004895,20170118,PRCP,0,,,W,
USW00004895,20170119,PRCP,0,,,W,
USW00004895,20170120,PRCP,0,,,W,
USW00004895,20170121,PRCP,0,,,W,
USW00004895,20170122,PRCP,0,,,W,
USW00004895,20170123,PRCP,0,,,W,
USW00004895,20170124,PRCP,0,,,W,
USW00004895,20170125,PRCP,8,,,W,
USW00004895,20170126,PRCP,0,,,W,
USW00004895,20170127,PRCP,0,,,W,
USW00004895,20170128,PRCP,0,,,W,
USW00004895,20170129,PRCP,0,,,W,
USW00004895,20170130,PRCP,10,,,W,
USW00004895,20170131,PRCP,3,,,W,
USW00004895,20170101,SNOW,0,,,W,
USW00004895,20170103,SNOW,0,,,W,
USW00004895,20170104,SNOW,0,,,W,
USW00004895,20170105,SNOW,0,,,W,
USW00004895,20170106,SNOW,0,,,W,
USW00004895,20170107,SNOW,0,,,W,
USW00004895,20170108,SNOW,0,,,W,
USW00004895,20170111,SNOW,0,,,W,
USW00004895,20170112,SNOW,0,,,W,
USW00004895,20170113,SNOW,0,,,W,
USW00004895,20170114,SNOW,0,,,W,
USW00004895,20170115,SNOW,0,,,W,
USW00004895,20170117,SNOW,0,,,W,
USW00004895,20170118,SNOW,0,,,W,
USW00004895,20170119,SNOW,0,,,W,
USW00004895,20170120,SNOW,0,,,W,
USW00004895,20170121,SNOW,0,,,W,
USW00004895,20170122,SNOW,0,,,W,
USW00004895,20170123,SNOW,0,,,W,
USW00004895,20170124,SNOW,0,,,W,
USW00004895,20170126,SNOW,0,,,W,
USW00004895,20170127,SNOW,0,,,W,
USW00004895,20170128,SNOW,0,,,W,
USW00004895,20170129,SNOW,0,,,W,
USW00004895,20170101,SNWD,0,,,W,
USW00004895,20170102,SNWD,0,,,W,
USW00004895,20170103,SNWD,0,,,W,
USW00004895,20170104,SNWD,0,,,W,
USW00004895,20170105,SNWD,0,,,W,
USW00004895,20170106,SNWD,0,,,W,
USW00004895,20170107,SNWD,0,,,W,
USW00004895,20170108,SNWD,0,,,W,
USW00004895,20170109,SNWD,0,,,W,
USW00004895,20170110,SNWD,0,,,W,
USW00004895,20170111,SNWD,0,,,W,
USW00004895,20170112,SNWD,0,,,W,
USW00004895,20170113,SNWD,0,,,W,
USW00004895,20170114,SNWD,0,,,W,
USW00004895,20170115,SNWD,0,,,W,
USW00004895,20170116,SNWD,0,,,W,
USW00004895,20170117,SNWD,0,,,W,
USW00004895,20170118,SNWD,0,,,W,
USW00004895,20170119,SNWD,0,,,W,
USW00004895,20170120,SNWD,0,,,W,
USW00004895,20170121,SNWD,0,,,W,
USW00004895,20170122,SNWD,0,,,W,
USW00004895,20170123,SNWD,0,,,W,
USW00004895,20170124,SNWD,0,,,W,
USW00004895,20170125,SNWD,0,,,W,
USW00004895,20170126,SNWD,0,,,W,
USW00004895,20170127,SNWD,0,,,W,
USW00004895,20170128,SNWD,0,,,W,
USW00004895,20170129,SNWD,0,,,W,
USW00004895,20170130,SNWD,0,,,W,
USW00004895,20170131,SNWD,0,,,W,
USW00004895,20170101,AWND,25,,,W,
USW00004895,20170102,AWND,43,,,W,
USW00004895,20170103,AWND,37,,,W,
USW00004895,20170104,AWND,51,,,W,
USW00004895,20170105,AWND,26,,,W,
USW00004895,20170106,AWND,18,,,W,
USW00004895,20170107,AWND,21,,,W,
USW00004895,20170108,AWND,20,,,W,
USW00004895,20170109,AWND,25,,,W,
USW00004895,20170110,AWND,43,,,W,
USW00004895,20170111,AWND,25,,,W,
USW00004895,20170112,AWND,32,,,W,
USW00004895,20170113,AWND,10,,,W,
USW00004895,20170114,AWND,9,,,W,
USW00004895,20170115,AWND,3,,,W,
USW00004895,20170116,AWND,11,,,W,
USW00004895,20170117,AWND,15,,,W,
USW00004895,20170118,AWND,30,,,W,
USW00004895,20170119,AWND,20,,,W,
USW00004895,20170120,AWND,26,,,W,
USW00004895,20170121,AWND,25,,,W,
USW00004895,20170122,AWND,5,,,W,
USW00004895,20170123,AWND,6,,,W,
USW00004895,20170124,AWND,12,,,W,
USW00004895,20170125,AWND,38,,,W,
USW00004895,20170126,AWND,34,,,W,
USW00004895,20170127,AWND,42,,,W,
USW00004895,20170128,AWND,32,,,W,
USW00004895,20170129,AWND,37,,,W,
USW00004895,20170130,AWND,23,,,W,
USW00004895,20170131,AWND,17,,,W,
USW00004895,20170101,WDF2,260,,,W,
USW00004895,20170102,WDF2,70,,,W,
USW00004895,20170103,WDF2,280,,,W,
USW00004895,20170104,WDF2,270,,,W,
USW00004895,20170105,WDF2,300,,,W,
USW00004895,20170106,WDF2,280,,,W,
USW00004895,20170107,WDF2,270,,,W,
USW00004895,20170108,WDF2,180,,,W,
USW00004895,20170109,WDF2,150,,,W,
USW00004895,20170110,WDF2,260,,,W,
USW00004895,20170111,WDF2,250,,,W,
USW00004895,20170112,WDF2,260,,,W,
USW00004895,20170113,WDF2,350,,,W,
USW00004895,20170114,WDF2,280,,,W,
USW00004895,20170115,WDF2,240,,,W,
USW00004895,20170116,WDF2,70,,,W,
USW00004895,20170117,WDF2,50,,,W,
USW00004895,20170118,WDF2,240,,,W,
USW00004895,20170119,WDF2,160,,,W,
USW00004895,20170120,WDF2,110,,,W,
USW00004895,20170121,WDF2,90,,,W,
USW00004895,20170122,WDF2,310,,,W,
USW00004895,20170123,WDF2,320,,,W,
USW00004895,20170124,WDF2,60,,,W,
USW00004895,20170125,WDF2,340,,,W,
USW00004895,20170126,WDF2,300,,,W,
USW00004895,20170127,WDF2,260,,,W,
USW00004895,20170128,WDF2,290,,,W,
USW00004895,20170129,WDF2,340,,,W,
USW00004895,20170130,WDF2,190,,,W,
USW00004895,20170131,WDF2,280,,,W,
USW00004895,20170101,WDF5,260,,,W,
USW00004895,20170102,WDF5,70,,,W,
USW00004895,20170103,WDF5,280,,,W,
USW00004895,20170104,WDF5,280,,,W,
USW00004895,20170105,WDF5,300,,,W,
USW00004895,20170107,WDF5,300,,,W,
USW00004895,20170108,WDF5,180,,,W,
USW00004895,20170109,WDF5,110,,,W,
USW00004895,20170110,WDF5,260,,,W,
USW00004895,20170111,WDF5,250,,,W,
USW00004895,20170112,WDF5,260,,,W,
USW00004895,20170118,WDF5,240,,,W,
USW00004895,20170119,WDF5,140,,,W,
USW00004895,20170125,WDF5,360,,,W,
USW00004895,20170126,WDF5,290,,,W,
USW00004895,20170127,WDF5,270,,,W,
USW00004895,20170128,WDF5,280,,,W,
USW00004895,20170129,WDF5,300,,,W,
USW00004895,20170130,WDF5,190,,,W,
USW00004895,20170131,WDF5,280,,,W,
USW00004895,20170101,WSF2,58,,,W,
USW00004895,20170102,WSF2,63,,,W,
USW00004895,20170103,WSF2,72,,,W,
USW00004895,20170104,WSF2,81,,,W,
USW00004895,20170105,WSF2,58,,,W,
USW00004895,20170106,WSF2,40,,,W,
USW00004895,20170107,WSF2,58,,,W,
USW00004895,20170108,WSF2,54,,,W,
USW00004895,20170109,WSF2,45,,,W,
USW00004895,20170110,WSF2,98,,,W,
USW00004895,20170111,WSF2,54,,,W,
USW00004895,20170112,WSF2,67,,,W,
USW00004895,20170113,WSF2,27,,,W,
USW00004895,20170114,WSF2,36,,,W,
USW00004895,20170115,WSF2,22,,,W,
USW00004895,20170116,WSF2,36,,,W,
USW00004895,20170117,WSF2,36,,,W,
USW00004895,20170118,WSF2,58,,,W,
USW00004895,20170119,WSF2,40,,,W,
USW00004895,20170120,WSF2,40,,,W,
USW00004895,20170121,WSF2,54,,,W,
USW00004895,20170122,WSF2,22,,,W,
USW00004895,20170123,WSF2,22,,,W,
USW00004895,20170124,WSF2,31,,,W,
USW00004895,20170125,WSF2,54,,,W,
USW00004895,20170126,WSF2,54,,,W,
USW00004895,20170127,WSF2,58,,,W,
USW00004895,20170128,WSF2,45,,,W,
USW00004895,20170129,WSF2,67,,,W,
USW00004895,20170130,WSF2,58,,,W,
USW00004895,20170131,WSF2,40,,,W,
USW00004895,20170101,WSF5,72,,,W,
USW00004895,20170102,WSF5,89,,,W,
USW00004895,20170103,WSF5,112,,,W,
USW00004895,20170104,WSF5,139,,,W,
USW00004895,20170105,WSF5,89,,,W,
USW00004895,20170107,WSF5,98,,,W,
USW00004895,20170108,WSF5,81,,,W,
USW00004895,20170109,WSF5,72,,,W,
USW00004895,20170110,WSF5,148,,,W,
USW00004895,20170111,WSF5,89,,,W,
USW00004895,20170112,WSF5,103,,,W,
USW00004895,20170118,WSF5,81,,,W,
USW00004895,20170119,WSF5,45,,,W,
USW00004895,20170125,WSF5,81,,,W,
USW00004895,20170126,WSF5,81,,,W,
USW00004895,20170127,WSF5,89,,,W,
USW00004895,20170128,WSF5,89,,,W,
USW00004895,20170129,WSF5,81,,,W,
USW00004895,20170130,WSF5,76,,,W,
USW00004895,20170131,WSF5,76,,,W,
USW00004895,20170103,WT01,1,,,W,
USW00004895,20170115,WT01,1,,,W,
USW00004895,20170116,WT01,1,,,W,
USW00004895,20170117,WT01,1,,,W,
USW00004895,20170118,WT01,1,,,W,
USW00004895,20170119,WT01,1,,,W,
USW00004895,20170120,WT01,1,,,W,
USW00004895,20170121,WT01,1,,,W,
USW00004895,20170122,WT01,1,,,W,
USW00004895,20170123,WT01,1,,,W,
USW00004895,20170124,WT01,1,,,W,
USW00004895,20170130,WT01,1,,,W,
USW00004895,20170131,WT01,1,,,W,
USW00004895,20170114,WT02,1,,,W,
USW00004895,20170115,WT02,1,,,W,
USW00004895,20170119,WT02,1,,,W,
USW00004895,20170120,WT02,1,,,W,
USW00004895,20170121,WT02,1,,,W,
USW00004895,20170122,WT02,1,,,W,
USW00004895,20170112,WT08,1,,,W,
USW00004895,20170201,TMAX,-43,,,W,
USW00004895,20170202,TMAX,-110,,,W,
USW00004895,20170203,TMAX,-88,,,W,
USW00004895,20170204,TMAX,-38,,,W,
USW00004895,20170205,TMAX,-32,,,W,
USW00004895,20170206,TMAX,0,,,W,
USW00004895,20170207,TMAX,-10,,,W,
USW00004895,20170208,TMAX,-66,,,W,
USW00004895,20170209,TMAX,-99,,,W,
USW00004895,20170210,TMAX,17,,,W,
USW00004895,20170211,TMAX,28,,,W,
USW00004895,20170212,TMAX,17,,,W,
USW00004895,20170213,TMAX,56,,,W,
USW00004895,20170214,TMAX,44,,,W,
USW00004895,20170215,TMAX,-38,,,W,
USW00004895,20170216,TMAX,-21,,,W,
USW00004895,20170217,TMAX,106,,,W,
USW00004895,20170218,TMAX,100,,,W,
USW00004895,20170219,TMAX,133,,,W,
USW00004895,20170220,TMAX,100,,,W,
USW00004895,20170221,TMAX,139,,,W,
USW00004895,20170222,TMAX,144,,,W,
USW00004895,20170223,TMAX,50,,,W,
USW00004895,20170224,TMAX,-5,,,W,
USW00004895,20170225,TMAX,-55,,,W,
USW00004895,20170226,TMAX,22,,,W,
USW00004895,20170227,TMAX,44,,,W,
USW00004895,20170228,TMAX,28,,,W,
USW00004895,20170201,TMIN,-155,,,W,
USW00004895,20170202,TMIN,-177,,,W,
USW00004895,20170203,TMIN,-188,,,W,
USW00004895,20170204,TMIN,-205,,,W,
USW00004895,20170205,TMIN,-116,,,W,
USW00004895,20170206,TMIN,-149,,,W,
USW00004895,20170207,TMIN,-66,,,W,
USW00004895,20170208,TMIN,-166,,,W,
USW00004895,20170209,TMIN,-188,,,W,
USW00004895,20170210,TMIN,-110,,,W,
USW00004895,20170211,TMIN,-27,,,W,
USW00004895,20170212,TMIN,-27,,,W,
USW00004895,20170213,TMIN,-116,,,W,
USW00004895,20170214,TMIN,-43,,,W,
USW00004895,20170215,TMIN,-88,,,W,
USW00004895,20170216,TMIN,-82,,,W,
USW00004895,20170217,TMIN,-71,,,W,
USW00004895,20170218,TMIN,0,,,W,
USW00004895,20170219,TMIN,-38,,,W,
USW00004895,20170220,TMIN,17,,,W,
USW00004895,20170221,TMIN,33,,,W,
USW00004895,20170222,TMIN,-16,,,W,
USW00004895,20170223,TMIN,-10,,,W,
USW00004895,20170224,TMIN,-82,,,W,
USW00004895,20170225,TMIN,-121,,,W,
USW00004895,20170226,TMIN,-116,,,W,
USW00004895,20170227,TMIN,-88,,,W,
USW00004895,20170228,TMIN,0,,,W,
USW00004895,20170201,PRCP,0,,,W,
USW00004895,20170202,PRCP,0,,,W,
USW00004895,20170203,PRCP,0,,,W,
USW00004895,20170204,PRCP,0,,,W,
USW00004895,20170205,PRCP,0,,,W,
USW00004895,20170206,PRCP,0,,,W,
USW00004895,20170207,PRCP,0,,,W,
USW00004895,20170208,PRCP,0,,,W,
USW00004895,20170209,PRCP,0,,,W,
USW00004895,20170210,PRCP,0,,,W,
USW00004895,20170211,PRCP,0,,,W,
USW00004895,20170212,PRCP,0,,,W,
USW00004895,20170213,PRCP,0,,,W,
USW00004895,20170214,PRCP,0,,,W,
USW00004895,20170215,PRCP,0,,,W,
USW00004895,20170216,PRCP,0,,,W,
USW00004895,20170217,PRCP,0,,,W,
USW00004895,20170218,PRCP,0,,,W,
USW00004895,20170219,PRCP,0,,,W,
USW00004895,20170220,PRCP,99,,,W,
USW00004895,20170221,PRCP,0,,,W,
USW00004895,20170222,PRCP,0,,,W,
USW00004895,20170223,PRCP,0,,,W,
USW00004895,20170224,PRCP,28,,,W,
USW00004895,20170225,PRCP,0,,,W,
USW00004895,20170226,PRCP,0,,,W,
USW00004895,20170227,PRCP,0,,,W,
USW00004895,20170228,PRCP,15,,,W,
USW00004895,20170201,SNOW,0,,,W,
USW00004895,20170202,SNOW,0,,,W,
USW00004895,20170203,SNOW,0,,,W,
USW00004895,20170204,SNOW,0,,,W,
USW00004895,20170205,SNOW,0,,,W,
USW00004895,20170206,SNOW,0,,,W,
USW00004895,20170207,SNOW,0,,,W,
USW00004895,20170208,SNOW,0,,,W,
USW00004895,20170209,SNOW,0,,,W,
USW00004895,20170210,SNOW,0,,,W,
USW00004895,20170211,SNOW,0,,,W,
USW00004895,20170212,SNOW,0,,,W,
USW00004895,20170213,SNOW,0,,,W,
USW00004895,20170214,SNOW,0,,,W,
USW00004895,20170215,SNOW,0,,,W,
USW00004895,20170216,SNOW,0,,,W,
USW00004895,20170217,SNOW,0,,,W,
USW00004895,20170218,SNOW,0,,,W,
USW00004895,20170219,SNOW,0,,,W,
USW00004895,20170221,SNOW,0,,,W,
USW00004895,20170222,SNOW,0,,,W,
USW00004895,20170223,SNOW,0,,,W,
USW00004895,20170225,SNOW,0,,,W,
USW00004895,20170226,SNOW,0,,,W,
USW00004895,20170227,SNOW,0,,,W,
USW00004895,20170201,SNWD,0,,,W,
USW00004895,20170202,SNWD,0,,,W,
USW00004895,20170203,SNWD,0,,,W,
USW00004895,20170204,SNWD,0,,,W,
USW00004895,20170205,SNWD,0,,,W,
USW00004895,20170206,SNWD,0,,,W,
USW00004895,20170207,SNWD,0,,,W,
USW00004895,20170208,SNWD,0,,,W,
USW00004895,20170209,SNWD,0,,,W,
